cache_last_updated,dataset_id,webstore_last_updated,id,size,state,last_modified,hash,description,format,mimetype_inner,url_type,mimetype,cache_url,name,created,url,webstore_url,position,revision_id,resource_type,DL_LINK_ID
,data-00000416,,,5775,active,2019-03-03T15:33:41,,2‐4　資源ごみ収集状況,CSV,,,,,2‐4　資源ごみ収集状況,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_2-2-4.csv,,26,,,
,data-00000416,,,7036,active,2019-03-03T15:33:41,,2‐3　普通ごみ収集状況,CSV,,,,,2‐3　普通ごみ収集状況,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_2-2-3.csv,,27,,,
,data-00000416,,,597,active,2019-03-03T15:33:41,,2‐2　管路輸送稼動状況,CSV,,,,,2‐2　管路輸送稼動状況,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_2-2-2.csv,,28,,,
,data-00000416,,,26605,active,2019-03-03T15:33:41,,2‐1　直営及び委託収集状況,CSV,,,,,2‐1　直営及び委託収集状況,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_2-2-1.csv,,29,,,
,data-00000416,,,3367,active,2019-03-03T15:33:41,,1　ごみ等収集・処理処分状況,CSV,,,,,1　ごみ等収集・処理処分状況,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_2-1.csv,,30,,,
,data-00000416,,,448,active,2019-03-03T15:33:41,,8‐2　大規模小売店舗立地法等に基づく環境面の協議件数,CSV,,,,,8‐2　大規模小売店舗立地法等に基づく環境面の協議件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-8-2.csv,,31,,,
,data-00000416,,,4953,active,2019-03-03T15:33:41,,8‐1　本市環境影響評価条例施行後に手続きが行われた事業一覧,CSV,,,,,8‐1　本市環境影響評価条例施行後に手続きが行われた事業一覧,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-8-1.csv,,32,,,
,data-00000416,,,737,active,2019-03-03T15:33:41,,7‐2　行政区別苦情件数集計表,CSV,,,,,7‐2　行政区別苦情件数集計表,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-7-2.csv,,33,,,
,data-00000416,,,302,active,2019-03-03T15:33:41,,7‐1　公害苦情の種類別件数の経年変化,CSV,,,,,7‐1　公害苦情の種類別件数の経年変化,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-7-1.csv,,34,,,
,data-00000416,,,322,active,2019-03-03T15:33:41,,6‐11　大阪国際空港着陸航路下における航空機騒音測定結果,CSV,,,,,6‐11　大阪国際空港着陸航路下における航空機騒音測定結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-11.csv,,35,,,
,data-00000416,,,247,active,2019-03-03T15:33:41,,6‐10　新幹線鉄道騒音・振動に係る発生源対策の状況,CSV,,,,,6‐10　新幹線鉄道騒音・振動に係る発生源対策の状況,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-10.csv,,36,,,
,data-00000416,,,553,active,2019-03-03T15:33:41,,6‐9　新幹線鉄道騒音・振動測定結果,CSV,,,,,6‐9　新幹線鉄道騒音・振動測定結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-9.csv,,37,,,
,data-00000416,,,170,active,2019-03-03T15:33:41,,6‐8　立入指導等の状況（振動）,CSV,,,,,6‐8　立入指導等の状況（振動）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-8.csv,,38,,,
,data-00000416,,,348,active,2019-03-03T15:33:41,,6‐7　特定建設作業実施届出件数（振動）,CSV,,,,,6‐7　特定建設作業実施届出件数（振動）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-7.csv,,39,,,
,data-00000416,,,282,active,2019-03-03T15:33:41,,6‐6　振動規制法・大阪府生活環境の保全等に関する条例（振動）に基づく特定（届出）施設の届出件数,CSV,,,,,6‐6　振動規制法・大阪府生活環境の保全等に関する条例（振動）に基づく特定（届出）施設の届出件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-6.csv,,40,,,
,data-00000416,,,539,active,2019-03-03T15:33:41,,6‐5　特定（届出）工場・事業場数（振動関係）,CSV,,,,,6‐5　特定（届出）工場・事業場数（振動関係）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-5.csv,,41,,,
,data-00000416,,,172,active,2019-03-03T15:33:41,,6‐4　立入指導等の状況（騒音）,CSV,,,,,6‐4　立入指導等の状況（騒音）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-4.csv,,42,,,
,data-00000416,,,573,active,2019-03-03T15:33:41,,6‐3　特定建設作業実施届出件数（騒音）,CSV,,,,,6‐3　特定建設作業実施届出件数（騒音）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-3.csv,,43,,,
,data-00000416,,,288,active,2019-03-03T15:33:41,,6‐2　騒音規制法・大阪府生活環境の保全等に関する条例（騒音）に基づく特定（届出）施設の届出件数,CSV,,,,,6‐2　騒音規制法・大阪府生活環境の保全等に関する条例（騒音）に基づく特定（届出）施設の届出件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-2.csv,,44,,,
,data-00000416,,,584,active,2019-03-03T15:33:41,,6‐1　特定（届出）工場・事業場数（騒音関係）,CSV,,,,,6‐1　特定（届出）工場・事業場数（騒音関係）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-6-1.csv,,45,,,
,data-00000416,,,310,active,2019-03-03T15:33:41,,5‐6　ダイオキシン類の排出量（推計）,CSV,,,,,5‐6　ダイオキシン類の排出量（推計）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-5-6.csv,,46,,,
,data-00000416,,,402,active,2019-03-03T15:33:41,,5‐5　PRTR法及び府条例に基づく届出排出量・移動量・取扱量,CSV,,,,,5‐5　PRTR法及び府条例に基づく届出排出量・移動量・取扱量,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-5-5.csv,,47,,,
,data-00000416,,,178,active,2019-03-03T15:33:41,,5‐4　PRTR法及び府条例に基づく排出量等の届出件数,CSV,,,,,5‐4　PRTR法及び府条例に基づく排出量等の届出件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-5-4.csv,,48,,,
,data-00000416,,,1423,active,2019-03-03T15:33:41,,5‐3　有害大気汚染物質の環境モニタリング結果,CSV,,,,,5‐3　有害大気汚染物質の環境モニタリング結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-5-3.csv,,49,,,
,data-00000416,,,222,active,2019-03-03T15:33:41,,5‐2　ダイオキシン類対策特別措置法に基づく届出件数,CSV,,,,,5‐2　ダイオキシン類対策特別措置法に基づく届出件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-5-2.csv,,50,,,
,data-00000416,,,1533,active,2019-03-03T15:33:41,,5‐1　ダイオキシン類環境調査結果,CSV,,,,,5‐1　ダイオキシン類環境調査結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-5-1.csv,,51,,,
,data-00000416,,,1327,active,2019-03-03T15:33:41,,4‐5　地下水継続監視調査結果,CSV,,,,,4‐5　地下水継続監視調査結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-4-5.csv,,52,,,
,data-00000416,,,1138,active,2019-03-03T15:33:41,,4‐4　地下水汚染井戸周辺地区調査結果,CSV,,,,,4‐4　地下水汚染井戸周辺地区調査結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-4-4.csv,,53,,,
,data-00000416,,,1879,active,2019-03-03T15:33:41,,4‐3　地下水概況調査結果,CSV,,,,,4‐3　地下水概況調査結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-4-3.csv,,54,,,
,data-00000416,,,2432,active,2019-03-03T15:33:41,,4‐2　地下水位観測井の概要及び地下水位観測結果,CSV,,,,,4‐2　地下水位観測井の概要及び地下水位観測結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-4-2.csv,,55,,,
,data-00000416,,,2146,active,2019-03-03T15:33:41,,4‐1　各区主要地点における水準点高さ変動量,CSV,,,,,4‐1　各区主要地点における水準点高さ変動量,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-4-1.csv,,56,,,
,data-00000416,,,359,active,2019-03-03T15:33:41,,3‐4　大阪市内河川底質調査結果,CSV,,,,,3‐4　大阪市内河川底質調査結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-3-4.csv,,57,,,
,data-00000416,,,533,active,2019-03-03T15:33:41,,3‐3　大阪市内公共用水域における水質調査結果②海域,CSV,,,,,3‐3　大阪市内公共用水域における水質調査結果②海域,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-3-3-2.csv,,58,,,
,data-00000416,,,2451,active,2019-03-03T15:33:41,,3‐3　大阪市内公共用水域における水質調査結果①河川,CSV,,,,,3‐3　大阪市内公共用水域における水質調査結果①河川,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-3-3-1.csv,,59,,,
,data-00000416,,,710,active,2019-03-03T15:33:41,,3‐2　大阪港湾水域におけるCODの経年変化,CSV,,,,,3‐2　大阪港湾水域におけるCODの経年変化,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-3-2.csv,,60,,,
,data-00000416,,,3024,active,2019-03-03T15:33:41,,3‐1　大阪市内公共用水域におけるBODの経年変化,CSV,,,,,3‐1　大阪市内公共用水域におけるBODの経年変化,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-3-1.csv,,61,,,
,data-00000416,,,303,active,2019-03-03T15:33:41,,2‐5　自動車からの窒素酸化物排出量の推移,CSV,,,,,2‐5　自動車からの窒素酸化物排出量の推移,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-2-5.csv,,62,,,
,data-00000416,,,414,active,2019-03-03T15:33:41,,2‐4　自動車騒音の障害防止対策（民家防音工事助成）,CSV,,,,,2‐4　自動車騒音の障害防止対策（民家防音工事助成）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-2-4.csv,,63,,,
,data-00000416,,,388,active,2019-03-03T15:33:41,,2‐3　大阪市域幹線道路における低騒音舗装の施工状況及び遮音壁の設置状況,CSV,,,,,2‐3　大阪市域幹線道路における低騒音舗装の施工状況及び遮音壁の設置状況,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-2-3.csv,,64,,,
,data-00000416,,,166,active,2019-03-03T15:33:41,,2‐2　過去5年の自動車騒音・道路交通振動苦情発生件数の経年変化,CSV,,,,,2‐2　過去5年の自動車騒音・道路交通振動苦情発生件数の経年変化,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-2-2.csv,,65,,,
,data-00000416,,,3043,active,2019-03-03T15:33:41,,2‐1　自動車騒音・道路交通振動測定,CSV,,,,,2‐1　自動車騒音・道路交通振動測定,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-2-1.csv,,66,,,
,data-00000416,,,609,active,2019-03-03T15:33:41,,1‐29　一般環境大気中のアスベスト濃度調査結果,CSV,,,,,1‐29　一般環境大気中のアスベスト濃度調査結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-29.csv,,67,,,
,data-00000416,,,110,active,2019-03-03T15:33:41,,1‐28　アスベスト現場立入検査件数,CSV,,,,,1‐28　アスベスト現場立入検査件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-28.csv,,68,,,
,data-00000416,,,110,active,2019-03-03T15:33:41,,1‐27　アスベスト環境濃度測定実施作業件数,CSV,,,,,1‐27　アスベスト環境濃度測定実施作業件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-27.csv,,69,,,
,data-00000416,,,299,active,2019-03-03T15:33:41,,1‐26　特定粉じん（石綿）排出等作業に係る届出件数,CSV,,,,,1‐26　特定粉じん（石綿）排出等作業に係る届出件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-26.csv,,70,,,
,data-00000416,,,270,active,2019-03-03T15:33:41,,1‐25　特定工場における公害防止組織の整備に関する法律に基づく届出件数,CSV,,,,,1‐25　特定工場における公害防止組織の整備に関する法律に基づく届出件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-25.csv,,71,,,
,data-00000416,,,365,active,2019-03-03T15:33:41,,1‐24　大気汚染防止法・大阪府生活環境の保全等に関する条例(大気)に基づく届出件数,CSV,,,,,1‐24　大気汚染防止法・大阪府生活環境の保全等に関する条例(大気)に基づく届出件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-24.csv,,72,,,
,data-00000416,,,825,active,2019-03-03T15:33:41,,1‐23　届出工場・事業場数（大阪府生活環境の保全等に関する条例）,CSV,,,,,1‐23　届出工場・事業場数（大阪府生活環境の保全等に関する条例）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-23.csv,,73,,,
,data-00000416,,,717,active,2019-03-03T15:33:41,,1‐22　届出工場・事業場数（大気汚染防止法）,CSV,,,,,1‐22　届出工場・事業場数（大気汚染防止法）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-22.csv,,74,,,
,data-00000416,,,71,active,2019-03-03T15:33:41,,1-21　悪臭に係る検査件数,CSV,,,,,1-21　悪臭に係る検査件数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-21.csv,,75,,,
,data-00000416,,,166,active,2019-03-03T15:33:41,,1-20　大気汚染防止推進月間に係る立入検査結果,CSV,,,,,1-20　大気汚染防止推進月間に係る立入検査結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-20.csv,,76,,,
,data-00000416,,,177,active,2019-03-03T15:33:41,,1-19　環境月間に係る立入検査結果,CSV,,,,,1-19　環境月間に係る立入検査結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-19.csv,,77,,,
,data-00000416,,,187,active,2019-03-03T15:33:41,,1-18　立入指導等の状況（大気）,CSV,,,,,1-18　立入指導等の状況（大気）,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-18.csv,,78,,,
,data-00000416,,,219,active,2019-03-03T15:33:41,,1-17　窒素酸化物・硫黄酸化物総量規制対象工場・事業場数,CSV,,,,,1-17　窒素酸化物・硫黄酸化物総量規制対象工場・事業場数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-17.csv,,79,,,
,data-00000416,,,321,active,2019-03-03T15:33:41,,1-16　固定発生源からの窒素酸化物排出量の推移,CSV,,,,,1-16　固定発生源からの窒素酸化物排出量の推移,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-16.csv,,80,,,
,data-00000416,,,588,active,2019-03-03T15:33:41,,1-15　短期測定による浮遊粒子状物質（SPM）、二酸化硫黄（SO2）の測定結果,CSV,,,,,1-15　短期測定による浮遊粒子状物質（SPM）、二酸化硫黄（SO2）の測定結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-15.csv,,81,,,
,data-00000416,,,540,active,2019-03-03T15:33:41,,1-14　短期測定による二酸化窒素（NO2）、一酸化窒素（NO）の測定結果,CSV,,,,,1-14　短期測定による二酸化窒素（NO2）、一酸化窒素（NO）の測定結果,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-14.csv,,82,,,
,data-00000416,,,499,active,2019-03-03T15:33:41,,1-13　一酸化炭素（CO）濃度経年変化,CSV,,,,,1-13　一酸化炭素（CO）濃度経年変化,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-13.csv,,83,,,
,data-00000416,,,1665,active,2019-03-03T15:33:41,,1-12　二酸化硫黄（SO2）濃度経年変化,CSV,,,,,1-12　二酸化硫黄（SO2）濃度経年変化,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-12.csv,,84,,,
,data-00000416,,,883,active,2019-03-03T15:33:41,,1-11　年度別・地域別光化学スモッグ被害の訴え状況,CSV,,,,,1-11　年度別・地域別光化学スモッグ被害の訴え状況,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-11.csv,,85,,,
,data-00000416,,,827,active,2019-03-03T15:33:41,,1-10　年度別・地域別光化学スモッグ注意報等発令回数,CSV,,,,,1-10　年度別・地域別光化学スモッグ注意報等発令回数,2019-03-03T15:33:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-10.csv,,86,,,
,data-00000416,,,811,active,2019-03-03T15:33:40,,1-9　非メタン炭化水素の年間測定結果,CSV,,,,,1-9　非メタン炭化水素の年間測定結果,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-9.csv,,87,,,
,data-00000416,,,1149,active,2019-03-03T15:33:40,,1-8　光化学オキシダント（Ox）測定結果,CSV,,,,,1-8　光化学オキシダント（Ox）測定結果,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-8.csv,,88,,,
,data-00000416,,,2232,active,2019-03-03T15:33:40,,1-7　（2）微小粒子状物質（PM2.5）質量濃度及び各種成分濃度の分析結果,CSV,,,,,1-7　（2）微小粒子状物質（PM2.5）質量濃度及び各種成分濃度の分析結果,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-7-2.csv,,89,,,
,data-00000416,,,1003,active,2019-03-03T15:33:40,,1-7　（1）微小粒子状物質（PM2.5）の年間測定結果,CSV,,,,,1-7　（1）微小粒子状物質（PM2.5）の年間測定結果,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-7-1.csv,,90,,,
,data-00000416,,,1438,active,2019-03-03T15:33:40,,1-6　浮遊粒子状物質（SPM）の年間測定結果,CSV,,,,,1-6　浮遊粒子状物質（SPM）の年間測定結果,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-6.csv,,91,,,
,data-00000416,,,2280,active,2019-03-03T15:33:40,,1-5　浮遊粒子状物質（SPM）濃度経年変化,CSV,,,,,1-5　浮遊粒子状物質（SPM）濃度経年変化,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-5.csv,,92,,,
,data-00000416,,,1534,active,2019-03-03T15:33:40,,1-4　一酸化窒素及び窒素酸化物の年間測定結果,CSV,,,,,1-4　一酸化窒素及び窒素酸化物の年間測定結果,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-4.csv,,93,,,
,data-00000416,,,1244,active,2019-03-03T15:33:40,,1-3　二酸化窒素（NO2）の年間測定結果,CSV,,,,,1-3　二酸化窒素（NO2）の年間測定結果,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-3.csv,,94,,,
,data-00000416,,,2406,active,2019-03-03T15:33:40,,1-2　二酸化窒素（NO2）濃度経年変化,CSV,,,,,1-2　二酸化窒素（NO2）濃度経年変化,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-2.csv,,95,,,
,data-00000416,,,1954,active,2019-03-03T15:33:40,,1-1　測定局別環境基準達成状況,CSV,,,,,1-1　測定局別環境基準達成状況,2019-03-03T15:33:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000416/2017_1-1-1.csv,,96,,,
,data-00000417,,,40497,active,2021-11-30T19:53:00,,各項目の凡例については関連URLをご参照ください。,CSV,,,,,審議会等運営状況一覧（令和2年8月1日現在）,2021-11-30T19:53:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000417/2020_uneijokyo.csv,,0,,,
,data-00000417,,,42289,active,2022-08-16T21:03:34,,各項目の凡例については関連URLをご参照ください。,CSV,,,,,審議会等運営状況一覧（令和3年8月1日現在）,2022-08-16T21:03:34,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000417/2021_uneijokyo.csv,,0,,,
,data-00000417,,,25451,active,2020-11-30T19:53:00,,各項目の凡例については関連URLをご参照ください。,CSV,,,,,審議会等運営状況一覧（令和元年7月1日現在）,2020-11-30T19:53:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000417/2019_uneijokyo.csv,,1,,,
,data-00000417,,,25116,active,2019-02-14T01:42:00,,各項目の凡例については関連URLをご参照ください。,CSV,,,,,審議会等運営状況一覧（平成30年7月1日現在）,2019-02-14T01:42:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000417/2018_uneijokyo.csv,,2,,,
,data-00000418,,,529207,active,2024-03-31T00:00:00,,「あなたにこの本を！」選定図書のうち、2015年1月号から2023年12月号までの「あなたにこの本を！」紙面上で紹介した図書リスト,CSV,,,,,大阪市立図書館 あなたにこの本を！（推薦図書）(2023年12月時点）,2019-04-11T07:45:39,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000418/anatanikonohonwo.csv,,0,,,
,data-00000419,,,3017,active,2020-02-27T00:26:00,,,CSV,,,,,4　（2）市立斎場式場使用状況,2020-02-27T00:26:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_4_2.csv,,0,,,
,data-00000419,,,4812,active,2020-02-27T00:26:00,,,CSV,,,,,4　（1）市立斎場火葬取扱状況,2020-02-27T00:26:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_4_1.csv,,1,,,
,data-00000419,,,7800,active,2020-02-27T00:26:00,,,CSV,,,,,3　胞衣汚物等処理状況の推移,2020-02-27T00:26:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_3.csv,,2,,,
,data-00000419,,,7192,active,2020-02-27T00:25:00,,,CSV,,,,,2　（3）し尿の処理状況,2020-02-27T00:25:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_2_3.csv,,3,,,
,data-00000419,,,12318,active,2020-02-27T00:25:00,,,CSV,,,,,2　（2）ごみの処分状況,2020-02-27T00:25:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_2_2.csv,,4,,,
,data-00000419,,,11051,active,2020-02-27T00:25:00,,,CSV,,,,,2　（1）ごみの収集状況,2020-02-27T00:25:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_2_1.csv,,5,,,
,data-00000419,,,4329,active,2020-02-27T00:25:00,,,CSV,,,,,1　人口・世帯数・市域面積の変遷,2020-02-27T00:25:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_1.csv,,6,,,
,data-00000419,,,1871,active,2020-02-27T00:23:00,,,CSV,,,,,2　市立斎場式場使用件数,2019-01-23T08:30:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_5-2.csv,,7,,,
,data-00000419,,,739,active,2020-02-27T00:23:00,,,CSV,,,,,1　市立斎場火葬取扱件数,2019-01-23T08:30:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_5-1.csv,,8,,,
,data-00000419,,,1201,active,2020-02-27T00:23:00,,,CSV,,,,,2　犬・猫等の死体処理状況（道路上のへい死動物）,2019-01-23T08:30:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_4-2.csv,,9,,,
,data-00000419,,,512,active,2020-02-27T00:22:00,,,CSV,,,,,1　犬・猫等の死体処理状況（家庭で飼われていたペットの死体）,2019-01-23T08:30:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_4-1.csv,,10,,,
,data-00000419,,,563,active,2020-02-27T00:21:00,,,CSV,,,,,2　し尿収集家屋の推移,2019-01-28T01:31:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_3-2.csv,,11,,,
,data-00000419,,,627,active,2020-02-27T00:21:00,,,CSV,,,,,1　し尿収集処分状況,2019-01-23T08:28:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_3-1.csv,,12,,,
,data-00000419,,,438,active,2020-02-27T00:14:00,,,CSV,,,,,3‐9　コミュニティ回収活動実績,2019-01-23T08:26:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_2-3-9.csv,,13,,,
,data-00000419,,,5591,active,2020-02-27T00:14:00,,,CSV,,,,,3‐8　資源集団回収活動実績,2019-01-23T08:25:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_2-3-8.csv,,14,,,
,data-00000419,,,7364,active,2020-02-27T00:14:00,,,CSV,,,,,3‐7　拠点回収受付実績 （インクカートリッジ・使用済小型家電）,2019-01-24T06:10:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000419/20200226_2-3-7.csv,,15,,,
